,property_price
55127,114900
55128,87000
55129,380000
55130,89900
55131,52427
55132,88000
55133,170000
55134,114870
55135,24650
55136,345000
55137,99000
55138,179000
55139,265000
55140,90000
55141,165000
55142,220000
55143,197000
55144,72000
55145,140000
55146,199000
55147,229000
55148,208000
55149,80800
55150,80000
55151,195000
55152,399000
55153,57800
55154,49000
55155,245000
55156,170000
55157,189000
55158,74900
55159,169990
55160,79500
55161,179800
55162,225000
55163,84000
55164,124000
55165,490000
55166,520000
55167,280000
55168,249000
55169,109000
55170,117000
55171,105000
55172,79000
55173,254000
55174,118545
55175,145000
55176,518000
55177,115000
55178,149000
55179,185000
55180,113000
55181,181710
55182,139000
55183,115000
55184,238000
55185,109900
55186,146900
55187,145000
55188,90000
55189,580000
55190,225329
55191,263000
55192,90000
55193,120000
55194,158500
55195,128000
55196,139501
55197,90000
55198,18000
55199,229000
55200,110000
55201,199000
55202,114280
55203,80000
55204,450000
55205,155000
55206,105000
55207,182000
55208,108000
55209,110000
55210,128000
55211,130000
55212,175000
55213,95000
55214,152000
55215,118000
55216,285000
55217,274000
55218,260000
55219,197900
55220,79743
55221,175000
55222,220000
55223,109000
55224,85000
55225,110000
55226,125000
55227,450000
55228,89600
55229,76300
55230,66900
55231,175000
55232,58000
55233,210000
55234,210000
55235,285000
55236,120000
55237,209000
55238,104000
55239,65000
55240,140000
55241,165000
55242,153000
55243,470000
55244,115000
55245,102589
55246,65000
55247,93000
55248,132000
55249,89000
55250,78000
55251,250000
55252,78000
55253,210000
55254,460000
55255,80000
55256,260000
55257,80000
55258,119900
55259,390000
55260,65000
55261,234980
55262,105000
55263,214200
55264,137500
55265,94000
55266,160000
55267,139000
55268,215000
55269,390000
55270,55000
55271,85000
55272,136000
55273,145000
55274,85000
55275,65000
55276,430000
55277,500000
55278,102000
55279,120000
55280,59000
55281,160000
55282,545000
55283,189000
55284,180719
55285,63000
55286,130000
55287,105000
55288,150000
55289,79900
55290,79000
55291,185000
55292,185000
55293,196000
55294,75000
55295,52000
55296,118000
55297,120000
55298,175000
55299,120000
55300,170000
55301,217748
55302,140000
55303,138000
55304,160000
55305,150000
55306,245000
55307,220000
55308,249000
55309,180000
55310,149600
55311,134000
55312,149000
55313,76000
55314,115000
55315,130000
55316,120000
55317,130000
55318,125000
55319,193400
55320,242900
55321,90000
55322,120000
55323,88000
55324,81500
55325,210000
55326,390000
55327,77000
55328,85000
55329,490000
55330,320000
55331,125000
55332,375000
55333,55000
55334,115000
55335,82000
55336,135000
55337,99000
55338,189000
55339,80500
55340,95000
55341,95000
55342,369000
55343,130000
55344,98950
55345,113391
55346,135000
55347,70000
55348,165000
55349,93000
55350,77000
55351,119000
55352,62000
55353,128700
55354,109000
55355,129000
55356,83000
55357,78652
55358,87191
55359,250000
55360,185000
55361,89000
55362,128000
55363,115000
55364,590000
55365,127000
55366,68900
55367,105000
55368,135000
55369,223000
55370,80900
55371,168000
55372,70200
55373,99900
55374,180000
55375,460000
55376,110000
55377,460000
55378,144900
55379,74890
55380,60000
55381,127000
55382,136000
55383,220000
55384,230000
55385,196000
55386,255000
55387,289000
55388,150000
55389,198000
55390,445000
55391,240000
55392,165000
55393,79500
55394,165000
55395,85000
55396,240000
55397,140942
55398,230000
55399,95000
55400,409000
55401,114900
55402,140000
55403,420000
55404,460000
55405,182000
55406,230000
55407,330000
55408,430000
55409,179900
55410,400000
55411,95000
55412,69000
55413,490000
55414,245000
55415,135000
55416,87200
55417,145000
55418,400000
55419,360000
55420,350000
55421,270000
55422,89000
55423,108000
55424,94900
55425,76000
55426,201400
55427,339000
55428,92000
55429,134900
55430,77800
55431,168000
55432,208000
55433,182000
55434,129000
55435,78000
55436,109000
55437,185000
55438,435000
55439,315000
55440,299000
55441,590000
55442,95000
55443,210000
55444,490000
55445,50000
55446,148000
55447,74900
55448,221000
55449,140000
55450,319000
55451,72000
55452,65000
55453,100000
55454,80000
55455,85000
55456,180000
55457,79000
55458,88000
55459,155000
55460,375000
55461,115000
55462,258000
55463,77000
55464,175000
55465,125000
55466,285000
55467,163000
55468,165000
55469,44900
55470,125000
55471,140000
55472,179000
55473,71050
55474,150000
55475,120000
55476,225000
55477,79000
55478,99750
55479,130000
55480,70000
55481,46000
55482,175000
55483,530000
55484,185000
55485,290000
55486,223000
55487,129000
55488,520000
55489,163000
55490,129900
55491,89500
55492,90000
55493,190000
55494,100000
55495,460000
55496,130000
55497,69000
55498,240000
55499,43148
55500,71400
55501,299900
55502,159000
55503,126000
55504,159000
55505,149000
55506,83000
55507,78000
55508,220000
55509,79000
55510,55000
55511,72000
55512,105000
55513,85000
55514,45000
55515,166000
55516,165000
55517,66000
55518,79500
55519,75000
55520,225000
55521,239000
55522,143900
55523,118000
55524,115000
55525,165000
55526,85000
55527,130000
55528,92000
55529,170000
55530,50000
55531,77000
55532,78000
55533,79000
55534,84900
55535,25000
55536,85000
55537,135000
55538,520000
55539,95000
55540,146000
55541,108000
55542,127000
55543,210000
55544,280000
55545,111000
55546,84729
55547,280000
55548,99000
55549,75000
55550,155000
55551,128552
55552,123000
55553,520000
55554,125000
55555,107968
55556,91644
55557,108000
55558,114900
55559,110000
55560,110000
55561,199000
55562,61900
55563,178000
55564,90000
55565,159000
55566,55000
55567,125000
55568,120000
55569,75000
55570,53900
55571,95000
55572,124705
55573,60000
55574,68352
55575,33500
55576,370000
55577,72000
55578,79000
55579,90000
55580,88000
55581,171600
55582,209000
55583,72000
55584,48000
55585,177000
55586,118000
55587,120000
55588,195000
55589,92700
55590,76000
55591,92000
55592,239000
55593,520000
55594,90000
55595,94000
55596,56000
55597,125000
55598,85000
55599,77400
55600,63000
55601,210000
55602,260000
55603,450000
55604,185000
55605,179900
55606,184000
55607,109000
55608,286000
55609,80000
55610,330000
55611,85000
55612,94000
55613,135000
55614,159000
55615,278000
55616,73000
55617,185000
55618,250000
55619,295000
55620,108000
55621,137000
55622,319000
55623,128000
55624,135000
55625,119000
55626,315000
55627,280000
55628,160000
55629,189900
55630,109000
55631,63000
55632,130000
55633,139200
55634,48000
55635,78000
55636,66000
55637,100000
55638,82000
55639,99488
55640,68000
55641,168000
55642,185000
55643,260000
55644,110000
55645,120000
55646,330000
55647,112000
55648,143000
55649,210000
55650,126000
55651,250000
55652,64000
55653,86438
55654,135000
55655,125000
55656,75000
55657,139000
55658,405741
55659,121000
55660,259000
55661,190000
55662,215000
55663,205000
55664,93000
55665,218000
55666,218262
55667,110000
55668,215000
55669,185000
55670,270000
55671,78723
55672,77000
55673,85000
55674,220000
55675,175000
55676,270000
55677,110000
55678,145000
55679,82000
55680,84000
55681,99500
55682,40000
55683,124900
55684,580000
55685,60000
55686,213500
55687,54000
55688,73500
55689,140000
55690,68000
55691,250000
55692,99054
55693,145000
55694,230000
55695,54000
55696,150000
55697,324000
55698,68000
55699,95500
55700,125000
55701,185000
55702,89900
55703,93000
55704,120000
55705,113000
55706,298500
55707,34900
55708,118000
55709,110000
55710,330000
55711,135000
55712,168000
55713,65000
55714,45000
55715,138000
55716,89700
55717,84000
55718,109000
55719,66000
55720,159000
55721,338000
55722,460000
55723,164000
55724,85000
55725,239000
55726,155000
55727,120000
55728,68000
55729,190450
55730,90000
55731,74900
55732,260000
55733,160000
55734,98000
55735,80000
55736,75000
55737,95000
55738,180000
55739,62990
55740,116000
55741,220000
55742,84000
55743,64900
55744,75625
55745,135000
55746,75000
55747,217000
55748,155000
55749,230000
55750,112000
55751,80000
55752,55000
55753,152000
55754,48000
55755,115000
55756,109000
55757,110000
55758,119900
55759,74500
55760,550000
55761,94000
55762,152274
55763,125000
55764,85000
55765,240000
55766,219310
55767,84000
55768,330000
55769,145000
55770,107000
55771,149000
55772,110000
55773,329000
55774,55000
55775,348000
55776,93252
55777,450000
55778,116500
55779,119000
55780,99000
55781,270000
55782,135000
55783,178000
55784,439000
55785,240000
55786,205000
55787,315000
55788,68000
55789,133331
55790,61000
55791,55000
55792,117140
55793,125000
55794,94000
55795,60000
55796,460000
55797,175000
55798,135000
55799,158000
55800,81268
55801,171164
55802,158000
55803,230000
55804,86000
55805,215000
55806,82500
55807,230000
55808,152000
55809,260000
55810,200000
55811,228000
55812,149000
55813,78500
55814,112000
55815,179000
55816,74000
55817,59900
55818,470000
55819,210000
55820,105000
55821,76000
55822,67500
55823,119000
55824,150000
55825,93000
55826,90000
55827,90000
55828,200000
55829,109000
55830,180000
55831,110000
55832,395000
55833,100000
55834,360000
55835,585000
55836,89000
55837,159900
55838,188000
55839,158500
55840,280000
55841,555000
55842,73000
55843,290000
55844,430000
55845,66920
55846,220000
55847,150000
55848,182000
55849,190000
55850,179000
55851,160000
55852,123665
55853,99900
55854,129000
55855,149000
55856,157000
55857,95000
55858,191479
55859,85000
55860,95000
55861,278000
55862,220000
55863,89000
55864,175000
55865,120000
55866,85000
55867,110000
55868,435000
55869,105000
55870,90000
55871,122965
55872,70000
55873,78500
55874,130000
55875,68000
55876,75000
55877,190000
55878,250000
55879,129300
55880,103500
55881,98000
55882,79000
55883,125000
55884,375000
55885,575000
55886,290000
55887,170000
55888,140115
55889,31000
55890,110000
55891,108000
55892,118000
55893,142000
55894,89000
55895,225000
55896,185000
55897,199000
55898,78500
55899,110000
55900,93000
55901,330000
55902,130000
55903,50000
55904,62000
55905,59000
55906,218000
55907,110000
55908,45000
55909,75000
55910,165000
55911,265000
55912,125000
55913,249000
55914,179500
55915,240000
55916,165000
55917,112000
55918,100663
55919,158000
55920,161000
55921,89000
55922,94999
55923,279999
55924,178000
55925,80000
55926,138000
55927,169000
55928,74000
55929,117616
55930,126000
55931,115500
55932,148000
55933,160000
55934,121200
55935,87000
55936,122000
55937,66000
55938,42000
55939,298000
55940,269000
55941,370000
55942,310000
55943,150000
55944,87200
55945,45000
55946,76000
55947,235000
55948,142000
55949,280000
55950,199000
55951,48000
55952,51500
55953,160000
55954,65000
55955,67000
55956,135000
55957,129000
55958,350000
55959,180000
55960,310000
55961,79000
55962,122000
55963,339000
55964,215000
55965,82500
55966,68000
55967,175000
55968,105000
55969,575000
55970,140000
55971,145000
55972,165000
55973,265000
55974,125000
55975,294500
55976,95000
55977,42000
55978,135000
55979,85800
55980,85000
55981,90000
55982,220000
55983,105000
55984,103600
55985,185000
55986,87000
55987,129000
55988,167000
55989,290000
55990,320000
55991,90000
55992,175000
55993,195000
55994,85000
55995,84900
55996,95000
55997,93047
55998,370300
55999,185000
56000,220000
56001,59800
56002,550000
56003,240000
56004,325000
56005,160700
56006,135000
56007,45000
56008,119000
56009,72000
56010,290000
56011,125000
56012,140000
56013,64491
56014,185000
56015,153000
56016,119000
56017,275000
56018,119500
56019,260000
56020,79000
56021,500000
56022,88000
56023,192000
56024,259000
56025,175000
56026,69000
56027,90000
56028,80000
56029,250000
56030,190000
56031,119000
56032,115000
56033,55000
56034,118000
56035,109395
56036,170000
56037,152800
56038,95000
56039,99000
56040,150000
56041,49000
56042,85000
56043,213000
56044,129000
56045,81000
56046,300000
56047,69000
56048,74000
56049,123000
56050,52500
56051,160000
56052,80000
56053,122000
56054,120000
56055,108000
56056,57900
56057,68000
56058,115000
56059,118000
56060,55000
56061,79500
56062,210000
56063,110000
56064,196000
56065,72000
56066,175000
56067,139000
56068,135000
56069,290000
56070,100000
56071,159000
56072,450000
56073,179000
56074,73000
56075,495000
56076,263500
56077,390000
56078,154950
56079,189000
56080,110000
56081,149000
56082,309000
56083,72500
56084,59000
56085,145000
56086,240000
56087,95000
56088,79500
56089,61000
56090,355000
56091,298000
56092,70000
56093,128000
56094,109000
56095,57000
56096,90000
56097,140000
56098,85000
56099,235000
56100,61900
56101,139000
56102,240000
56103,157520
56104,92823
56105,135000
56106,245000
56107,239000
56108,188000
56109,120000
56110,125000
56111,98000
56112,189200
56113,89000
56114,170000
56115,54500
56116,96300
56117,110000
56118,135000
56119,298000
56120,109900
56121,258000
56122,189000
56123,129000
56124,130000
56125,229000
56126,82000
56127,100000
56128,77000
56129,155000
56130,93000
56131,89000
56132,124500
56133,170000
56134,165000
56135,210000
56136,138000
56137,70000
56138,113000
56139,125000
56140,115000
56141,96000
56142,170000
56143,105700
56144,69000
56145,110000
56146,105000
56147,270000
56148,330000
56149,98000
56150,99500
56151,109990
56152,117500
56153,550000
56154,110000
56155,104000
56156,100000
56157,185000
56158,469000
56159,139000
56160,200000
56161,175000
56162,215000
56163,244000
56164,74000
56165,255000
56166,55000
56167,268000
56168,145000
56169,125000
56170,100000
56171,34980
56172,265000
56173,69000
56174,200000
56175,235000
56176,160000
56177,345000
56178,79900
56179,165000
56180,244900
56181,95000
56182,279000
56183,177000
56184,99000
56185,200000
56186,99000
56187,70000
56188,200000
56189,450000
56190,147900
56191,375000
56192,165000
56193,187000
56194,410000
56195,129000
56196,90000
56197,122000
56198,59000
56199,95000
56200,135000
56201,125000
56202,95000
56203,134000
56204,250000
56205,67000
56206,170000
56207,74900
56208,226237
56209,129000
56210,79000
56211,395000
56212,143900
56213,415000
56214,245000
56215,110000
56216,205000
56217,219000
56218,140000
56219,153000
56220,155000
56221,199000
56222,90000
56223,308000
56224,58000
56225,75000
56226,78500
56227,259000
56228,205000
56229,59900
56230,105000
56231,215000
56232,100000
56233,125000
56234,245000
56235,69000
56236,115000
56237,150000
56238,92000
56239,105000
56240,74500
56241,92900
56242,147000
56243,199000
56244,325000
56245,250000
56246,223000
56247,546700
56248,82000
56249,57000
56250,160000
56251,250000
56252,118000
56253,114000
56254,195000
56255,135000
56256,430000
56257,55000
56258,278000
56259,220000
56260,320000
56261,260000
56262,125000
56263,159863
56264,74000
56265,69000
56266,60000
56267,142000
56268,82000
56269,80000
56270,548000
56271,239000
56272,77900
56273,137000
56274,224000
56275,299000
56276,128000
56277,115000
56278,95000
56279,132600
56280,84500
56281,145000
56282,109000
56283,119900
56284,104000
56285,90000
56286,74900
56287,84000
56288,175000
56289,420000
56290,290000
56291,140000
56292,290000
56293,285000
56294,225000
56295,95000
56296,350000
56297,149000
56298,78900
56299,88000
56300,99000
56301,270000
56302,170000
56303,550000
56304,249900
56305,55000
56306,110000
56307,108000
56308,74900
56309,115000
56310,64000
56311,105000
56312,95000
56313,289900
56314,360000
56315,200000
56316,430000
56317,64998
56318,79000
56319,169000
56320,146000
56321,350000
56322,211000
56323,68000
56324,178000
56325,250000
56326,82150
56327,112000
56328,195000
56329,66500
56330,360000
56331,155000
56332,126500
56333,65000
56334,128500
56335,240000
56336,130000
56337,215000
56338,67000
56339,158000
56340,99999
56341,132000
56342,86000
56343,96000
56344,115000
56345,350000
56346,189900
56347,172000
56348,160000
56349,72000
56350,93150
56351,120000
56352,289000
56353,289000
56354,75000
56355,225000
56356,138000
56357,498000
56358,205000
56359,155000
56360,195500
56361,55000
56362,53000
56363,190000
56364,79900
56365,157000
56366,359000
56367,110000
56368,59500
56369,267000
56370,108000
56371,120000
56372,380000
56373,495000
56374,48000
56375,125000
56376,69000
56377,60000
56378,142000
56379,129900
56380,180000
56381,129900
56382,108952
56383,146800
56384,57000
56385,78000
56386,64000
56387,350000
56388,66900
56389,149000
56390,74900
56391,215000
56392,84000
56393,125000
56394,200000
56395,370000
56396,129000
56397,210000
56398,90000
56399,162000
56400,34980
56401,92000
56402,56000
56403,158000
56404,69500
56405,107640
56406,125000
56407,60000
56408,160000
56409,260000
56410,310000
56411,104000
56412,75000
56413,230000
56414,190000
56415,350000
56416,380000
56417,129000
56418,300000
56419,155000
56420,185000
56421,209000
56422,105000
56423,77000
56424,119000
56425,145000
56426,46000
56427,115000
56428,115000
56429,66640
56430,219900
56431,85000
56432,84900
56433,78000
56434,73000
56435,64999
56436,149000
56437,65000
56438,79000
56439,216000
56440,85000
56441,85000
56442,53000
56443,165000
56444,285000
56445,178000
56446,62000
56447,200000
56448,80000
56449,75000
56450,85000
56451,137286
56452,289000
56453,105000
56454,278000
56455,115000
56456,125000
56457,132000
56458,96900
56459,229000
56460,53000
56461,220000
56462,165000
56463,72000
56464,69000
56465,127500
56466,218700
56467,100000
56468,172000
56469,179000
56470,80000
56471,440000
56472,168000
56473,62000
56474,153600
56475,350000
56476,107000
56477,199000
56478,92900
56479,139000
56480,173164
56481,149000
56482,295000
56483,140000
56484,80000
56485,190000
56486,329000
56487,145000
56488,85000
56489,318000
56490,169000
56491,70000
56492,129000
56493,65000
56494,120000
56495,180000
56496,265000
56497,197000
56498,160000
56499,550000
56500,160000
56501,275000
56502,284400
56503,99000
56504,167000
56505,95000
56506,228000
56507,160000
56508,89000
56509,55000
56510,62000
56511,115000
56512,215000
56513,69000
56514,99800
56515,120000
56516,62000
56517,84000
56518,220000
56519,48000
56520,375000
56521,78000
56522,52000
56523,77500
56524,195000
56525,285000
56526,148400
56527,95000
56528,255000
56529,130000
56530,300000
56531,69900
56532,99500
56533,135500
56534,68900
56535,130000
56536,95000
56537,115000
56538,310000
56539,89700
56540,164000
56541,42000
56542,149000
56543,320000
56544,211000
56545,185000
56546,71053
56547,53000
56548,290000
56549,252000
56550,268000
56551,75000
56552,150000
56553,470000
56554,295240
56555,117000
56556,110000
56557,86000
56558,399000
56559,550000
56560,115000
56561,79500
56562,190000
56563,133000
56564,55000
56565,145000
56566,210000
56567,75000
56568,103900
56569,44000
56570,121000
56571,555000
56572,365000
56573,85000
56574,65000
56575,72000
56576,229000
56577,120000
56578,350000
56579,90000
56580,100000
56581,128000
56582,119000
56583,135000
56584,125000
56585,178500
56586,96000
56587,85000
56588,108000
56589,278000
56590,109000
56591,108300
56592,83000
56593,139000
56594,290000
56595,122000
56596,500000
56597,95000
56598,200000
56599,48300
56600,263500
56601,125000
56602,185000
56603,35000
56604,92000
56605,125000
56606,149000
56607,50000
56608,125000
56609,335000
56610,375000
56611,118500
56612,41900
56613,89000
56614,170000
56615,72000
56616,130000
56617,87000
56618,570000
56619,111500
56620,160000
56621,105000
56622,248000
56623,93000
56624,240000
56625,89000
56626,69000
56627,160000
56628,187000
56629,139000
56630,84900
56631,270000
56632,147000
56633,94000
56634,390000
56635,125000
56636,260000
56637,335000
56638,130000
56639,135000
56640,312273
56641,330000
56642,319000
56643,47000
56644,169000
56645,46000
56646,220000
56647,140000
56648,268000
56649,137000
56650,109320
56651,290000
56652,520000
56653,77000
56654,125000
56655,90000
56656,130000
56657,73000
56658,90000
56659,210000
56660,245000
56661,72000
56662,130000
56663,136500
56664,90000
56665,160000
56666,56000
56667,140000
56668,155000
56669,99500
56670,160000
56671,180000
56672,95000
56673,150000
56674,97000
56675,63000
56676,57000
56677,99000
56678,48000
56679,120000
56680,150000
56681,230000
56682,270000
56683,110000
56684,135000
56685,410000
56686,179000
56687,135000
56688,530000
56689,230000
56690,190000
56691,95000
56692,395000
56693,129000
56694,95000
56695,265000
56696,128000
56697,52000
56698,153000
56699,398000
56700,199000
56701,120000
56702,230280
56703,65000
56704,80000
56705,138000
56706,170000
56707,285000
56708,115000
56709,88000
56710,110000
56711,250000
56712,185000
56713,185000
56714,140000
56715,250000
56716,105000
56717,298000
56718,140000
56719,160000
56720,115000
56721,45000
56722,119999
56723,499000
56724,430000
56725,150000
56726,139000
56727,105000
56728,237000
56729,175000
56730,419900
56731,126000
56732,88000
56733,135000
56734,325000
56735,198000
56736,145000
56737,62000
56738,445000
56739,220000
56740,99000
56741,179000
56742,80000
56743,145000
56744,115000
56745,179400
56746,48300
56747,249000
56748,87000
56749,162000
56750,39000
56751,58000
56752,390000
56753,139000
56754,44000
56755,72005
56756,152000
56757,175000
56758,135000
56759,87000
56760,105000
56761,89900
56762,82000
56763,162000
56764,98000
56765,100500
56766,89500
56767,50000
56768,278000
56769,54900
56770,71000
56771,130000
56772,155000
56773,92000
56774,85000
56775,480000
56776,177109
56777,175000
56778,108000
56779,220000
56780,99714
56781,210000
56782,70000
56783,150000
56784,150000
56785,395000
56786,82000
56787,590000
56788,115000
56789,99000
56790,103950
56791,349272
56792,54000
56793,260000
56794,209000
56795,395000
56796,425000
56797,81000
56798,109000
56799,320000
56800,189000
56801,343000
56802,110000
56803,122000
56804,124900
56805,46000
56806,120000
56807,171000
56808,184000
56809,64000
56810,95000
56811,85000
56812,67000
56813,60000
56814,68000
56815,127000
56816,255000
56817,138000
56818,115000
56819,61000
56820,85000
56821,105000
56822,180000
56823,55000
56824,59000
56825,270000
56826,95000
56827,118000
56828,580000
56829,89000
56830,99000
56831,205000
56832,159000
56833,98000
56834,187000
56835,214500
56836,62000
56837,285000
56838,140000
56839,80000
56840,135000
56841,186581
56842,210000
56843,80000
56844,61000
56845,130000
56846,199000
56847,270000
56848,152000
56849,165000
56850,180000
56851,58000
56852,148000
56853,95000
56854,105000
56855,115000
56856,75000
56857,109639
56858,98000
56859,64000
56860,144000
56861,186000
56862,270000
56863,124500
56864,249900
56865,145000
56866,74831
56867,510000
56868,67000
56869,32000
56870,210000
56871,249000
56872,117200
56873,58000
56874,125000
56875,206000
56876,250000
56877,160000
56878,185000
56879,48000
56880,75000
56881,210000
56882,295000
56883,128900
56884,65000
56885,63000
56886,75900
56887,156000
56888,105000
56889,93000
56890,162000
56891,152500
56892,78000
56893,102000
56894,104000
56895,580000
56896,120000
56897,80000
56898,214900
56899,89000
56900,229000
56901,79000
56902,65000
56903,175000
56904,35000
56905,259000
56906,320000
56907,103000
56908,73500
56909,189000
56910,330000
56911,165000
56912,399000
56913,164000
56914,105000
56915,76000
56916,84500
56917,189500
56918,105900
56919,110000
56920,75000
56921,205000
56922,78000
56923,158860
56924,188000
56925,198000
56926,99500
56927,375000
56928,65000
56929,330000
56930,203000
56931,69900
56932,430000
56933,132000
56934,180000
56935,235000
56936,67500
56937,75000
56938,260000
56939,229000
56940,69900
56941,59000
56942,79000
56943,99000
56944,95000
56945,90000
56946,145000
56947,90000
56948,250000
56949,255000
56950,116900
56951,269000
56952,539000
56953,204000
56954,105000
56955,189000
56956,169000
56957,180000
56958,290000
56959,370000
56960,135000
56961,69900
56962,190000
56963,93000
56964,110543
56965,115000
56966,97500
56967,348000
56968,290000
56969,221000
56970,89000
56971,95000
56972,145000
56973,550000
56974,228900
56975,129000
56976,149000
56977,70000
56978,319000
56979,179000
56980,200000
56981,90300
56982,195000
56983,249000
56984,138000
56985,100000
56986,165000
56987,195000
56988,299000
56989,270000
56990,105000
56991,120000
56992,115000
56993,115000
56994,90000
56995,450000
56996,95000
56997,69000
56998,45000
56999,135000
57000,46900
57001,144420
57002,129500
57003,109000
57004,75000
57005,40000
57006,210000
57007,89000
57008,147000
57009,210000
57010,300000
57011,165000
57012,225000
57013,98500
57014,415000
57015,179000
57016,72600
57017,85000
57018,194000
57019,520000
57020,149000
57021,185000
57022,110000
57023,130000
57024,289000
57025,140000
57026,89000
57027,85000
57028,89716
57029,50000
57030,175000
57031,49900
57032,259000
57033,69700
57034,97000
57035,79000
57036,210000
57037,59900
57038,285000
57039,85000
57040,422793
57041,289000
57042,97000
57043,99000
57044,86800
57045,69000
57046,229000
57047,240000
57048,215000
57049,179000
57050,150000
57051,105900
57052,370000
57053,169000
57054,195000
57055,180000
57056,120000
57057,208000
57058,69900
57059,76000
57060,138000
57061,54900
57062,84000
57063,78000
57064,89990
57065,64000
57066,135000
57067,178000
57068,105000
57069,195000
57070,165000
57071,229000
57072,57000
57073,70000
57074,85000
57075,440000
57076,269000
57077,400000
57078,89900
57079,258000
57080,290000
57081,159000
57082,54000
57083,105000
57084,160000
57085,145700
57086,65000
57087,195000
57088,87800
57089,149000
57090,70950
57091,185000
57092,49000
57093,175000
57094,72500
57095,137000
57096,46000
57097,120000
57098,135000
57099,220000
57100,280000
57101,103520
57102,339000
57103,54900
57104,284800
57105,262247
57106,85000
57107,75000
57108,155000
57109,147000
57110,67990
57111,119000
57112,165000
57113,219000
57114,134900
57115,149000
57116,120000
57117,400000
57118,74000
57119,154000
57120,245000
57121,168000
57122,85000
57123,238000
57124,193400
57125,120000
57126,229000
57127,105000
57128,285000
57129,58000
57130,65000
57131,58900
57132,96500
57133,390000
57134,168000
57135,48500
57136,178000
57137,97000
57138,175000
57139,142700
57140,85000
57141,138000
57142,245000
57143,72000
57144,75000
57145,350000
57146,390000
57147,147600
57148,89000
57149,278000
57150,93600
57151,114000
57152,235000
57153,199000
57154,85000
57155,52000
57156,69900
57157,255000
57158,140000
57159,165000
57160,107000
57161,550000
57162,46000
57163,112000
57164,119000
57165,106400
57166,73000
57167,125000
57168,64000
57169,115000
57170,225000
57171,230000
57172,199000
57173,123000
57174,80000
57175,85900
57176,125000
57177,91500
57178,425000
57179,72000
57180,440000
57181,182000
57182,114000
57183,119000
57184,89900
57185,100000
57186,95000
57187,220000
57188,70000
57189,160000
57190,200000
57191,290000
57192,132000
57193,385000
57194,90000
57195,118000
57196,58000
57197,119000
57198,110000
57199,280000
57200,98000
57201,115000
57202,135000
57203,95000
57204,185000
57205,75000
57206,495000
57207,450000
57208,57000
57209,92000
57210,157000
57211,95000
57212,165000
57213,269000
57214,82000
57215,220000
57216,205000
57217,298000
57218,370000
57219,75000
57220,90000
57221,125000
57222,245000
57223,169000
57224,372000
57225,119000
57226,155000
57227,470000
57228,149900
57229,105000
57230,94000
57231,155000
57232,99000
57233,240000
57234,109900
57235,189000
57236,74500
57237,70000
57238,285000
57239,375000
57240,89500
57241,120000
57242,180000
57243,75000
57244,215000
57245,465000
57246,148500
57247,370000
57248,80000
57249,75000
57250,187000
57251,330000
57252,340000
57253,90000
57254,159000
57255,95000
57256,143000
57257,385000
57258,104900
57259,143000
57260,89000
57261,180000
57262,74900
57263,81900
57264,198000
57265,145000
57266,130000
57267,69000
57268,99500
57269,55000
57270,155000
57271,79900
57272,159000
57273,150000
57274,245000
57275,245000
57276,77000
57277,165000
57278,195000
57279,120000
57280,128000
57281,125000
57282,298000
57283,80000
57284,210000
57285,104000
57286,445000
57287,124705
57288,89000
57289,310000
57290,132000
57291,139000
57292,63155
57293,140000
57294,75000
57295,99900
57296,68000
57297,390000
57298,340000
57299,124000
57300,69000
57301,67000
57302,135000
57303,57000
57304,119000
57305,84900
57306,94900
57307,86900
57308,190000
57309,62000
57310,109000
57311,85000
57312,60000
57313,40000
57314,129000
57315,168000
57316,109000
57317,69000
57318,95000
57319,75000
57320,67000
57321,140000
57322,70000
57323,88000
57324,43000
57325,255000
57326,310000
57327,104892
57328,125340
57329,39000
57330,86500
57331,350000
57332,210000
57333,95000
57334,92000
57335,500000
57336,35560
57337,112000
57338,64900
57339,215000
57340,72000
57341,95000
57342,145000
57343,119000
57344,300000
57345,114900
57346,85000
57347,120000
57348,296261
57349,85000
57350,122000
57351,69000
57352,218000
57353,90000
57354,85000
57355,195000
57356,54900
57357,91900
57358,99000
57359,290000
57360,61900
57361,105000
57362,310000
57363,120000
57364,85000
57365,135000
57366,265000
57367,565000
57368,255895
57369,150000
57370,304000
57371,65000
57372,189000
57373,210429
57374,224900
57375,250000
57376,105553
57377,176000
57378,98000
57379,145000
57380,70000
57381,298000
57382,71785
57383,175000
57384,530000
57385,88000
57386,280000
57387,133000
57388,93900
57389,410000
57390,110000
57391,100000
57392,365000
57393,179000
57394,198000
57395,59000
57396,150000
57397,250000
57398,350000
57399,179900
57400,206000
57401,470000
57402,340000
57403,157900
57404,110000
57405,110000
57406,90000
57407,60000
57408,131192
57409,340000
57410,93400
57411,470000
57412,511391
57413,370000
57414,48000
57415,165000
57416,70000
57417,560000
57418,115000
57419,165000
57420,360000
57421,75000
57422,69500
57423,65000
57424,160000
57425,70000
57426,108000
57427,190000
57428,83000
57429,248000
57430,94000
57431,199999
57432,440000
57433,52000
57434,90000
57435,75000
57436,92000
57437,95000
57438,129000
57439,159000
57440,435000
57441,139000
57442,65000
57443,475000
57444,85000
57445,110000
57446,239000
57447,125000
57448,475000
57449,105740
57450,145800
57451,205000
57452,270000
57453,89000
57454,140000
57455,210000
57456,120000
57457,95000
57458,139000
